        68     0.28505    -0.24715     0.22622    -0.30938
        69     0.29208    -0.25328     0.23290    -0.31634
        70     0.29917    -0.25943     0.23965    -0.32331
        71     0.30630    -0.26559     0.24648    -0.33027
        72     0.31347    -0.27177     0.25337    -0.33723
        73     0.32069    -0.27795     0.26032    -0.34418
        74     0.32794    -0.28414     0.26735    -0.35113
        75     0.33523    -0.29034     0.27444    -0.35807
        76     0.34255    -0.29653     0.28159    -0.36499
        77     0.34991    -0.30273     0.28880    -0.37190
        78     0.35730    -0.30893     0.29607    -0.37879
        79     0.36472    -0.31512     0.30340    -0.38565
        80     0.37217    -0.32131     0.31078    -0.39248
        81     0.37964    -0.32750     0.31821    -0.39929
        82     0.38714    -0.33368     0.32569    -0.40607
        83     0.39466    -0.33985     0.33323    -0.41281
        84     0.40220    -0.34600     0.34081    -0.41952
        85     0.40977    -0.35215     0.34844    -0.42619
        86     0.41735    -0.35827     0.35611    -0.43286
        87     0.42494    -0.36438     0.36382    -0.43945
        88     0.43255    -0.37048     0.37158    -0.44599
        89     0.44017    -0.37656     0.37937    -0.45249
        90     0.44781    -0.38263     0.38720    -0.45894
        91     0.45545    -0.38867     0.39506    -0.46535
        92     0.46310    -0.39468     0.40296    -0.47169
        93     0.47075    -0.40068     0.41088    -0.47799
        94     0.47841    -0.40664     0.41883    -0.48423
        95     0.48607    -0.41258     0.42681    -0.49041
        96     0.49373    -0.41850     0.43482    -0.49654
        97     0.50138    -0.42438     0.44284    -0.50260
        98     0.50904    -0.43023     0.45088    -0.50860
        99     0.51669    -0.43605     0.45894    -0.51454
       100     0.52433    -0.44184     0.46702    -0.52042
       101     0.53197    -0.44759     0.47511    -0.52623
       102     0.53959    -0.45330     0.48321    -0.53197
       103     0.54720    -0.45897     0.49133    -0.53765
       104     0.55479    -0.46461     0.49944    -0.54325
       105     0.56237    -0.47020     0.50757    -0.54878
       106     0.56994    -0.47575     0.51569    -0.55424
       107     0.57748    -0.48126     0.52381    -0.55963
       108     0.58501    -0.48673     0.53193    -0.56494
       109     0.59251    -0.49216     0.54005    -0.57017
       110     0.59999    -0.49754     0.54816    -0.57532
       111     0.60744    -0.50287     0.55626    -0.58040
       112     0.61487    -0.50816     0.56434    -0.58540
       113     0.62227    -0.51340     0.57242    -0.59032
       114     0.62964    -0.51859     0.58047    -0.59516
       115     0.63698    -0.52374     0.58851    -0.59992
       116     0.64428    -0.52883     0.59653    -0.60459
       117     0.65156    -0.53388     0.60452    -0.60919
       118     0.65879    -0.53886     0.61249    -0.61371
       119     0.66599    -0.54380     0.62043    -0.61814
       120     0.67315    -0.54870     0.62834    -0.62249
       121     0.68027    -0.55353     0.63622    -0.62676
       122     0.68734    -0.55832     0.64407    -0.63097
       123     0.69437    -0.56305     0.65187    -0.63507
       124     0.70136    -0.56773     0.65964    -0.63909
       125     0.70830    -0.57235     0.66737    -0.64303
       126     0.71519    -0.57692     0.67505    -0.64689
       127     0.72203    -0.58143     0.68269    -0.65066
       128     0.72883    -0.58589     0.69028    -0.65435
       129     0.73556    -0.59029     0.69782    -0.65796
       130     0.74225    -0.59463     0.70530    -0.66149
       131     0.74888    -0.59891     0.71273    -0.66494
       132     0.75545    -0.60314     0.72011    -0.66831
       133     0.76196    -0.60731     0.72742    -0.67159
       134     0.76842    -0.61142     0.73468    -0.67480
       135     0.77481    -0.61547     0.74187    -0.67793
       136     0.78114    -0.61946     0.74899    -0.68098
       137     0.78741    -0.62339     0.75605    -0.68396
       138     0.79361    -0.62727     0.76304    -0.68685
